date,chain,tvl
2021-07-04,Ethereum,56771186823
2021-07-05,Ethereum,58067093125
2021-07-06,Ethereum,58128211858
2021-07-07,Ethereum,60004501493
2021-07-08,Ethereum,60132414290
2021-07-09,Ethereum,57865793312
2021-07-10,Ethereum,57858135742
2021-07-11,Ethereum,58454619179
2021-07-12,Ethereum,58032063552
2021-07-13,Ethereum,56671991381
2021-07-14,Ethereum,55836271997
2021-07-15,Ethereum,55766519335
2021-07-16,Ethereum,54712044245
2021-07-17,Ethereum,54165289125
2021-07-18,Ethereum,54672423538
2021-07-19,Ethereum,54315987943
2021-07-20,Ethereum,52798055786
2021-07-21,Ethereum,52915220532
2021-07-22,Ethereum,55946333456
2021-07-23,Ethereum,55816516194
2021-07-24,Ethereum,57225132130
2021-07-25,Ethereum,58123771503
2021-07-26,Ethereum,59204811772
2021-07-27,Ethereum,60022237539
2021-07-28,Ethereum,61573239773
2021-07-29,Ethereum,61274190483
2021-07-30,Ethereum,62695603186
2021-07-31,Ethereum,64064230537
2021-08-01,Ethereum,64984085249
2021-08-02,Ethereum,64603960156
2021-08-03,Ethereum,64650592677
2021-08-04,Ethereum,64464560924
2021-08-05,Ethereum,66926286740
2021-08-06,Ethereum,68869793408
2021-08-07,Ethereum,70726517064
2021-08-08,Ethereum,73161095748
2021-08-09,Ethereum,72305169681
2021-08-10,Ethereum,74002288924
2021-08-11,Ethereum,73837796355
2021-08-12,Ethereum,74010581714
2021-08-13,Ethereum,73855046145
2021-08-14,Ethereum,77366255933
2021-08-15,Ethereum,76619025472
2021-08-16,Ethereum,76790443849
2021-08-17,Ethereum,74674675979
2021-08-18,Ethereum,73082393098
2021-08-19,Ethereum,74104293637
2021-08-20,Ethereum,76341221432
2021-08-21,Ethereum,78469424901
2021-08-22,Ethereum,77890248580
2021-08-23,Ethereum,78665169373
2021-08-24,Ethereum,79006782913
2021-08-25,Ethereum,77119729425
2021-08-26,Ethereum,77327656555
2021-08-27,Ethereum,76371768379
2021-08-28,Ethereum,78855784948
2021-08-29,Ethereum,78331615740
2021-08-30,Ethereum,77971211575
2021-08-31,Ethereum,78582592748
2021-09-01,Ethereum,82168848993
2021-09-02,Ethereum,86370596709
2021-09-03,Ethereum,86673590681
2021-09-04,Ethereum,88230363475
2021-09-05,Ethereum,88399607721
2021-09-06,Ethereum,89689794070
2021-09-07,Ethereum,87287882585
2021-09-08,Ethereum,80936379343
2021-09-09,Ethereum,80668032027
2021-09-10,Ethereum,79350050839
2021-09-11,Ethereum,77081461945
2021-09-12,Ethereum,78087864328
2021-09-13,Ethereum,79614564143
2021-09-14,Ethereum,78406713477
2021-09-15,Ethereum,82163007720
2021-09-16,Ethereum,84325468142
2021-09-17,Ethereum,83459359367
2021-09-18,Ethereum,81697547022
2021-09-19,Ethereum,81764570871
2021-09-20,Ethereum,78023664659
2021-09-21,Ethereum,71801782565
2021-09-22,Ethereum,71718265486
2021-09-23,Ethereum,76115530853
2021-09-24,Ethereum,76277846027
2021-09-25,Ethereum,74008802940
2021-09-26,Ethereum,74786763294
2021-09-27,Ethereum,75797342815
2021-09-28,Ethereum,73346180868
2021-09-29,Ethereum,72261303689
2021-09-30,Ethereum,73729987574
2021-10-01,Ethereum,76190032201
2021-10-02,Ethereum,79844960322
2021-10-03,Ethereum,81156522375
2021-10-04,Ethereum,81456286682
2021-10-05,Ethereum,81901430164
2021-10-06,Ethereum,83171829797
2021-10-07,Ethereum,84549257675
2021-10-08,Ethereum,83932007343
2021-10-09,Ethereum,83361600801
2021-10-10,Ethereum,83586911557
2021-10-11,Ethereum,81476338665
2021-10-12,Ethereum,83231706064
2021-10-13,Ethereum,83042427243
2021-10-14,Ethereum,85417490002
2021-10-15,Ethereum,88238068744
2021-10-16,Ethereum,90345841398
2021-10-17,Ethereum,90177485202
2021-10-18,Ethereum,90633537229
2021-10-19,Ethereum,89127907442
2021-10-20,Ethereum,91156194438
2021-10-21,Ethereum,97030561720
2021-10-22,Ethereum,95159631172
2021-10-23,Ethereum,93753228232
2021-10-24,Ethereum,96712018711
2021-10-25,Ethereum,95650500790
2021-10-26,Ethereum,97767138037
2021-10-27,Ethereum,96673228001
2021-10-28,Ethereum,93084455078
2021-10-29,Ethereum,98016231620
2021-10-30,Ethereum,95660853770
2021-10-31,Ethereum,93435560977
2021-11-01,Ethereum,93409052681
2021-11-02,Ethereum,94739448479
2021-11-03,Ethereum,100645177227
2021-11-04,Ethereum,101525984830
2021-11-05,Ethereum,101274385985
2021-11-06,Ethereum,100679778930
2021-11-07,Ethereum,101735209685
2021-11-08,Ethereum,104329512085
2021-11-09,Ethereum,107449681996
2021-11-10,Ethereum,106641966264
2021-11-11,Ethereum,104283153330
2021-11-12,Ethereum,105634589170
2021-11-13,Ethereum,104870183720
2021-11-14,Ethereum,105346386652
2021-11-15,Ethereum,105666849526
2021-11-16,Ethereum,103746477547
2021-11-17,Ethereum,98810835286
2021-11-18,Ethereum,100092754499
2021-11-19,Ethereum,95689038375
2021-11-20,Ethereum,100911230268
2021-11-21,Ethereum,103384626659
2021-11-22,Ethereum,101413074457
2021-11-23,Ethereum,97965073187
2021-11-24,Ethereum,102122951232
2021-11-25,Ethereum,101071769080
2021-11-26,Ethereum,104760856543
2021-11-27,Ethereum,96695494890
2021-11-28,Ethereum,97419768091
2021-11-29,Ethereum,100711085975
2021-11-30,Ethereum,102916102771
2021-12-01,Ethereum,105103433304
2021-12-02,Ethereum,104304841641
2021-12-03,Ethereum,103274666936
2021-12-04,Ethereum,98567595005
2021-12-05,Ethereum,94666131013
2021-12-06,Ethereum,95447154300
2021-12-07,Ethereum,98458077566
2021-12-08,Ethereum,98399638444
2021-12-09,Ethereum,100484339825
2021-12-10,Ethereum,95409935696
2021-12-11,Ethereum,92355502663
2021-12-12,Ethereum,94885455446
2021-12-13,Ethereum,95985177549
2021-12-14,Ethereum,90505642973
2021-12-15,Ethereum,91114280321
2021-12-16,Ethereum,94065455938
2021-12-17,Ethereum,93060871880
2021-12-18,Ethereum,91956504578
2021-12-19,Ethereum,93938568684
2021-12-20,Ethereum,93445799256
2021-12-21,Ethereum,92632800358
2021-12-22,Ethereum,95277199662
2021-12-23,Ethereum,94997941443
2021-12-24,Ethereum,97677994327
2021-12-25,Ethereum,96926830147
2021-12-26,Ethereum,98202063097
2021-12-27,Ethereum,98588894484
2021-12-28,Ethereum,98179439033
2021-12-29,Ethereum,94546320338
2021-12-30,Ethereum,92281187349
2021-12-31,Ethereum,92778045589
2022-01-01,Ethereum,92450314111
2022-01-02,Ethereum,94086528188
2022-01-03,Ethereum,95237100219
2022-01-04,Ethereum,95394518164
2022-01-05,Ethereum,95397031688
2022-01-06,Ethereum,91657755138
2022-01-07,Ethereum,90131863904
2022-01-08,Ethereum,87626996482
2022-01-09,Ethereum,85841020293
2022-01-10,Ethereum,86787516227
2022-01-11,Ethereum,85478330443
2022-01-12,Ethereum,87918594452
2022-01-13,Ethereum,89933666977
2022-01-14,Ethereum,87975534645
2022-01-15,Ethereum,88682293906
2022-01-16,Ethereum,89120074252
2022-01-17,Ethereum,89490743101
2022-01-18,Ethereum,87371214073
2022-01-19,Ethereum,87026958395
2022-01-20,Ethereum,86093141981
2022-01-21,Ethereum,84120181800
2022-01-22,Ethereum,75099034763
2022-01-23,Ethereum,70745972092
2022-01-24,Ethereum,72546898088
2022-01-25,Ethereum,70321798728
2022-01-26,Ethereum,71869921033
2022-01-27,Ethereum,72575465458
2022-01-28,Ethereum,67713928024
2022-01-29,Ethereum,68751686217
2022-01-30,Ethereum,70229587858
2022-01-31,Ethereum,69842429559
2022-02-01,Ethereum,70926286361
2022-02-02,Ethereum,72404141232
2022-02-03,Ethereum,70747386706
2022-02-04,Ethereum,71146908079
2022-02-05,Ethereum,75719329197
2022-02-06,Ethereum,76852121128
2022-02-07,Ethereum,77873126257
2022-02-08,Ethereum,79308666810
2022-02-09,Ethereum,79459385544
2022-02-10,Ethereum,80615842123
2022-02-11,Ethereum,78386769871
2022-02-12,Ethereum,76335311277
2022-02-13,Ethereum,76355199619
2022-02-14,Ethereum,75883824489
2022-02-15,Ethereum,76148688811
2022-02-16,Ethereum,79546330662
2022-02-17,Ethereum,79113723648
2022-02-18,Ethereum,75501715196
2022-02-19,Ethereum,74003941891
2022-02-20,Ethereum,73554015955
2022-02-21,Ethereum,71585139088
2022-02-22,Ethereum,70005802259
2022-02-23,Ethereum,70752217573
2022-02-24,Ethereum,69848772294
2022-02-25,Ethereum,69393337181
2022-02-26,Ethereum,70760507918
2022-02-27,Ethereum,70807736394
2022-02-28,Ethereum,68611067695
2022-03-01,Ethereum,72922308643
2022-03-02,Ethereum,73694070439
2022-03-03,Ethereum,73563753368
2022-03-04,Ethereum,71906292910
2022-03-05,Ethereum,68815401085
2022-03-06,Ethereum,69610995960
2022-03-07,Ethereum,68059462345
2022-03-08,Ethereum,67608971727
2022-03-09,Ethereum,68554331107
2022-03-10,Ethereum,71050774486
2022-03-11,Ethereum,69204087879
2022-03-12,Ethereum,68256341899
2022-03-13,Ethereum,68493832213
2022-03-14,Ethereum,67470186737
2022-03-15,Ethereum,68417622284
2022-03-16,Ethereum,68751629758
2022-03-17,Ethereum,71709998439
2022-03-18,Ethereum,71866218273
2022-03-19,Ethereum,73732883107
2022-03-20,Ethereum,73886739915
2022-03-21,Ethereum,72683564216
2022-03-22,Ethereum,75128022573
2022-03-23,Ethereum,76469292363
2022-03-24,Ethereum,77310624022
2022-03-25,Ethereum,78118390394
2022-03-26,Ethereum,77177357564
2022-03-27,Ethereum,77963693925
2022-03-28,Ethereum,80083627656
2022-03-29,Ethereum,80297307015
2022-03-30,Ethereum,81113182407
2022-03-31,Ethereum,81508736155
2022-04-01,Ethereum,77496088782
2022-04-02,Ethereum,80233210379
2022-04-03,Ethereum,79841035500
2022-04-04,Ethereum,80738539273
2022-04-05,Ethereum,80746500670
2022-04-06,Ethereum,78796058705
2022-04-07,Ethereum,75975188335
2022-04-08,Ethereum,77347901278
2022-04-09,Ethereum,76400662764
2022-04-10,Ethereum,77331839258
2022-04-11,Ethereum,76614702623
2022-04-12,Ethereum,72707082258
2022-04-13,Ethereum,73539755963
2022-04-14,Ethereum,74818600098
2022-04-15,Ethereum,73356952532
2022-04-16,Ethereum,73698013695
2022-04-17,Ethereum,74028556475
2022-04-18,Ethereum,72614022786
2022-04-19,Ethereum,73675614238
2022-04-20,Ethereum,74258591271
2022-04-21,Ethereum,74060872006
2022-04-22,Ethereum,72195525836
2022-04-23,Ethereum,71770296068
2022-04-24,Ethereum,71442836851
2022-04-25,Ethereum,71184823340
2022-04-26,Ethereum,73316585255
2022-04-27,Ethereum,70101545551
2022-04-28,Ethereum,71440803969
2022-04-29,Ethereum,71636516323
2022-04-30,Ethereum,69803627986
2022-05-01,Ethereum,67898776742
2022-05-02,Ethereum,68946479188
2022-05-03,Ethereum,68902502997
2022-05-04,Ethereum,68200852243
2022-05-05,Ethereum,70514498216
2022-05-06,Ethereum,67235829368
2022-05-07,Ethereum,66753981572
2022-05-08,Ethereum,64752309692
2022-05-09,Ethereum,62567656942
2022-05-10,Ethereum,57448531034
2022-05-11,Ethereum,57813732385
2022-05-12,Ethereum,49520391397
2022-05-13,Ethereum,45109975238
2022-05-14,Ethereum,45551768072
2022-05-15,Ethereum,45686151883
2022-05-16,Ethereum,46981386116
2022-05-17,Ethereum,45387762802
2022-05-18,Ethereum,46669405957
2022-05-19,Ethereum,44591814314
2022-05-20,Ethereum,46233515960
2022-05-21,Ethereum,44927939624
2022-05-22,Ethereum,45097375300
2022-05-23,Ethereum,46458989038
2022-05-24,Ethereum,45912211414
2022-05-25,Ethereum,46228805753
2022-05-26,Ethereum,45900179878
2022-05-27,Ethereum,43934047047
2022-05-28,Ethereum,43068740187
2022-05-29,Ethereum,43934610280
2022-05-30,Ethereum,44022884794
2022-05-31,Ethereum,46705045080
2022-06-01,Ethereum,46217158798
2022-06-02,Ethereum,44405472251
2022-06-03,Ethereum,44702506958
2022-06-04,Ethereum,43837237653
2022-06-05,Ethereum,43593615617
2022-06-06,Ethereum,43942610772
2022-06-07,Ethereum,44033618141
2022-06-08,Ethereum,44042410830
2022-06-09,Ethereum,43856514369
2022-06-10,Ethereum,43572222192
2022-06-11,Ethereum,41498540051
2022-06-12,Ethereum,39666587921
2022-06-13,Ethereum,38005026015
2022-06-14,Ethereum,33069779204
2022-06-15,Ethereum,32133811339
2022-06-16,Ethereum,31923959838
2022-06-17,Ethereum,29554618646
2022-06-18,Ethereum,29996416161
2022-06-19,Ethereum,28146950838
2022-06-20,Ethereum,29472442313
2022-06-21,Ethereum,29892667818
2022-06-22,Ethereum,29893733752
2022-06-23,Ethereum,29587116240
2022-06-24,Ethereum,30644577685
2022-06-25,Ethereum,31427801414
2022-06-26,Ethereum,31593550490
2022-06-27,Ethereum,31091333559
2022-06-28,Ethereum,30708678702
2022-06-29,Ethereum,29919704508
2022-06-30,Ethereum,29479574774
2022-07-01,Ethereum,29159253903
2022-07-02,Ethereum,29216964448
2022-07-03,Ethereum,29376376266
2022-07-04,Ethereum,29527379174
2022-07-05,Ethereum,30579808794
2022-07-06,Ethereum,30513159724
2022-07-07,Ethereum,31005468229
2022-07-08,Ethereum,31252752054
2022-07-09,Ethereum,30635643190
2022-07-10,Ethereum,30661583131
2022-07-11,Ethereum,29970911456
2022-07-12,Ethereum,29076404955
2022-07-13,Ethereum,28161421377
2022-07-14,Ethereum,28772237891
2022-07-15,Ethereum,29653283954
2022-07-16,Ethereum,30050607242
2022-07-17,Ethereum,30873145289
2022-07-18,Ethereum,30818518149
2022-07-19,Ethereum,33140580821
2022-07-20,Ethereum,33048161444
2022-07-21,Ethereum,32709945527
2022-07-22,Ethereum,33158682640
2022-07-23,Ethereum,33282706154
2022-07-24,Ethereum,33365789270
2022-07-25,Ethereum,34059488106
2022-07-26,Ethereum,32131268145
2022-07-27,Ethereum,32066145698
2022-07-28,Ethereum,34049075688
2022-07-29,Ethereum,35132209936
2022-07-30,Ethereum,34986332535
2022-07-31,Ethereum,34945643910
2022-08-01,Ethereum,34804014552
2022-08-02,Ethereum,34483008399
2022-08-03,Ethereum,34058929445
2022-08-04,Ethereum,34500093966
2022-08-05,Ethereum,34958392582
2022-08-06,Ethereum,35482517391
2022-08-07,Ethereum,35051670003
2022-08-08,Ethereum,35872148153
2022-08-09,Ethereum,35864765520
2022-08-10,Ethereum,34853762549
2022-08-11,Ethereum,36726478606
2022-08-12,Ethereum,36697121875
2022-08-13,Ethereum,36990150191
2022-08-14,Ethereum,37096843543
2022-08-15,Ethereum,36454483560
2022-08-16,Ethereum,36027614653
2022-08-17,Ethereum,36033227935
2022-08-18,Ethereum,35402475171
2022-08-19,Ethereum,35153722061
2022-08-20,Ethereum,32987995184
2022-08-21,Ethereum,32660305191
2022-08-22,Ethereum,32731711529
2022-08-23,Ethereum,32733542352
2022-08-24,Ethereum,32903991461
2022-08-25,Ethereum,33117073407
2022-08-26,Ethereum,33312016135
2022-08-27,Ethereum,31609848821
2022-08-28,Ethereum,31385284578
2022-08-29,Ethereum,30830520261
2022-08-30,Ethereum,31987373145
2022-08-31,Ethereum,31890863507
2022-09-01,Ethereum,31751818445
2022-09-02,Ethereum,32099290666
2022-09-03,Ethereum,32112330661
2022-09-04,Ethereum,31804019554
2022-09-05,Ethereum,31858122931
2022-09-06,Ethereum,32323902293
2022-09-07,Ethereum,30937653983
2022-09-08,Ethereum,31545553740
2022-09-09,Ethereum,31528634456
2022-09-10,Ethereum,32459661560
2022-09-11,Ethereum,32996862362
2022-09-12,Ethereum,32631592078
2022-09-13,Ethereum,32120858393
2022-09-14,Ethereum,30287782351
2022-09-15,Ethereum,29418973754
2022-09-16,Ethereum,28600163080
2022-09-17,Ethereum,28646172998
2022-09-18,Ethereum,29038733447
2022-09-19,Ethereum,28062959172
2022-09-20,Ethereum,28247327157
2022-09-21,Ethereum,28334752791
2022-09-22,Ethereum,27596562862
2022-09-23,Ethereum,28638047388
2022-09-24,Ethereum,28853494281
2022-09-25,Ethereum,28805655648
2022-09-26,Ethereum,28631894489
2022-09-27,Ethereum,29169812594
2022-09-28,Ethereum,29296431485
2022-09-29,Ethereum,29360609682
2022-09-30,Ethereum,29284937867
2022-10-01,Ethereum,29212179678
2022-10-02,Ethereum,29615689116
2022-10-03,Ethereum,29193508609
2022-10-04,Ethereum,29545060757
2022-10-05,Ethereum,29954031217
2022-10-06,Ethereum,30053920918
2022-10-07,Ethereum,30029840355
2022-10-08,Ethereum,29752038876
2022-10-09,Ethereum,29612894838
2022-10-10,Ethereum,29655265007
2022-10-11,Ethereum,29236305892
2022-10-12,Ethereum,29205455245
2022-10-13,Ethereum,29220228451
2022-10-14,Ethereum,28787507906
2022-10-15,Ethereum,28776796113
2022-10-16,Ethereum,28690561135
2022-10-17,Ethereum,29050572116
2022-10-18,Ethereum,29339279330
2022-10-19,Ethereum,29074981603
2022-10-20,Ethereum,28607564561
2022-10-21,Ethereum,28394768593
2022-10-22,Ethereum,28411925585
2022-10-23,Ethereum,28496507157
2022-10-24,Ethereum,29133599230
2022-10-25,Ethereum,28779734664
2022-10-26,Ethereum,29929968264
2022-10-27,Ethereum,30832392439
2022-10-28,Ethereum,30344813364
2022-10-29,Ethereum,30611656582
2022-10-30,Ethereum,31282930324
2022-10-31,Ethereum,30952971413
2022-11-01,Ethereum,30600274195
2022-11-02,Ethereum,30437182975
2022-11-03,Ethereum,29949549446
2022-11-04,Ethereum,30114242023
2022-11-05,Ethereum,31228605714
2022-11-06,Ethereum,31157254153
2022-11-07,Ethereum,30684719827
2022-11-08,Ethereum,30381858109
2022-11-09,Ethereum,26945793811
2022-11-10,Ethereum,23929889327
2022-11-11,Ethereum,25102545188
2022-11-12,Ethereum,24764352764
2022-11-13,Ethereum,24353344679
2022-11-14,Ethereum,23970661779
2022-11-15,Ethereum,24195666477
2022-11-16,Ethereum,24293195463
2022-11-17,Ethereum,24031029262
2022-11-18,Ethereum,23897778585
2022-11-19,Ethereum,23902755283
2022-11-20,Ethereum,23962150023
2022-11-21,Ethereum,23119977749
2022-11-22,Ethereum,22780450564
2022-11-23,Ethereum,22683699219
2022-11-24,Ethereum,23002604664
2022-11-25,Ethereum,22741878265
2022-11-26,Ethereum,22820501671
2022-11-27,Ethereum,22886863174
2022-11-28,Ethereum,22659516896
2022-11-29,Ethereum,22429250079
2022-11-30,Ethereum,23233119426
2022-12-01,Ethereum,23520757125
2022-12-02,Ethereum,23523542428
2022-12-03,Ethereum,23523113392
2022-12-04,Ethereum,23219436270
2022-12-05,Ethereum,23621742358
2022-12-06,Ethereum,23298482323
2022-12-07,Ethereum,23297027520
2022-12-08,Ethereum,23051361797
2022-12-09,Ethereum,23468399917
2022-12-10,Ethereum,23442111789
2022-12-11,Ethereum,23504776083
2022-12-12,Ethereum,23418396122
2022-12-13,Ethereum,23482477983
2022-12-14,Ethereum,23918233353
2022-12-15,Ethereum,23812502181
2022-12-16,Ethereum,23231161134
2022-12-17,Ethereum,22244137353
2022-12-18,Ethereum,22320265456
2022-12-19,Ethereum,22380471322
2022-12-20,Ethereum,22157662332
2022-12-21,Ethereum,22545107517
2022-12-22,Ethereum,22631673808
2022-12-23,Ethereum,22666719030
2022-12-24,Ethereum,22721528137
2022-12-25,Ethereum,22713465609
2022-12-26,Ethereum,22556877817
2022-12-27,Ethereum,22652197341
2022-12-28,Ethereum,22479548883
2022-12-29,Ethereum,22314735415
2022-12-30,Ethereum,22363523678
2022-12-31,Ethereum,22284913378
2023-01-01,Ethereum,22110569318
2023-01-02,Ethereum,22047664240
2023-01-03,Ethereum,22349313926
2023-01-04,Ethereum,22403496441
2023-01-05,Ethereum,22795738055
2023-01-06,Ethereum,22747755249
2023-01-07,Ethereum,22840511391
2023-01-08,Ethereum,22975704836
2023-01-09,Ethereum,23321878278
2023-01-10,Ethereum,23613394274
2023-01-11,Ethereum,23695302099
2023-01-12,Ethereum,24310194055
2023-01-13,Ethereum,24443127126
2023-01-14,Ethereum,25705194944
2023-01-15,Ethereum,25629472563
2023-01-16,Ethereum,25919512335
2023-01-17,Ethereum,25995731240
2023-01-18,Ethereum,26091330881
2023-01-19,Ethereum,25519359468
2023-01-20,Ethereum,25990285568
2023-01-21,Ethereum,27240855365
2023-01-22,Ethereum,27058328473
2023-01-23,Ethereum,27057896232
2023-01-24,Ethereum,27133262216
2023-01-25,Ethereum,26603242544
2023-01-26,Ethereum,27323386447
2023-01-27,Ethereum,27187071283
2023-01-28,Ethereum,27340386789
2023-01-29,Ethereum,27224196428
2023-01-30,Ethereum,27812718359
2023-01-31,Ethereum,27005886965
2023-02-01,Ethereum,27163590362
2023-02-02,Ethereum,28250986888
2023-02-03,Ethereum,27889957973
2023-02-04,Ethereum,28117677587
2023-02-05,Ethereum,28079432655
2023-02-06,Ethereum,27774254173
2023-02-07,Ethereum,27704711045
2023-02-08,Ethereum,28315926581
2023-02-09,Ethereum,28002595364
2023-02-10,Ethereum,26884577306
2023-02-11,Ethereum,26643991422
2023-02-12,Ethereum,26974441499
2023-02-13,Ethereum,26790043629
2023-02-14,Ethereum,26782252218
2023-02-15,Ethereum,27280583800
2023-02-16,Ethereum,28915013745
2023-02-17,Ethereum,28470586878
2023-02-18,Ethereum,29136272291
2023-02-19,Ethereum,29321976063
2023-02-20,Ethereum,29126115304
2023-02-21,Ethereum,29491737061
2023-02-22,Ethereum,28738725839
2023-02-23,Ethereum,28568863622
2023-02-24,Ethereum,28635826884
2023-02-25,Ethereum,28063334092
2023-02-26,Ethereum,27918377020
2023-02-27,Ethereum,28534956672
2023-02-28,Ethereum,28566999843
2023-03-01,Ethereum,28387643796
2023-03-02,Ethereum,28990100221
2023-03-03,Ethereum,28799267198
2023-03-04,Ethereum,27858956082
2023-03-05,Ethereum,27971977497
2023-03-06,Ethereum,27989588751
2023-03-07,Ethereum,27920283018
2023-03-08,Ethereum,27903224233
2023-03-09,Ethereum,27402430206
2023-03-10,Ethereum,26110607368
2023-03-11,Ethereum,25971349070
2023-03-12,Ethereum,25476418368
2023-03-13,Ethereum,27735899647
2023-03-14,Ethereum,27933681512
2023-03-15,Ethereum,28023844471
2023-03-16,Ethereum,27168817310
2023-03-17,Ethereum,27158949317
2023-03-18,Ethereum,28499344490
2023-03-19,Ethereum,28515691892
2023-03-20,Ethereum,28528830345
2023-03-21,Ethereum,28571595709
2023-03-22,Ethereum,29101405792
2023-03-23,Ethereum,28459867953
2023-03-24,Ethereum,29055249707
2023-03-25,Ethereum,28373482638
2023-03-26,Ethereum,28280617806
2023-03-27,Ethereum,28447281911
2023-03-28,Ethereum,27903073276
2023-03-29,Ethereum,28257555880
2023-03-30,Ethereum,28515248722
2023-03-31,Ethereum,28564420363
